4.240000000000000019e-02,-7.747653986955942429e-01,-7.838657850433877750e-01
4.279999999999999777e-02,-7.747010575605237648e-01,-7.836450975344897429e-01
4.320000000000000229e-02,-7.884700624546526759e-01,-7.833715708953129520e-01
4.359999999999999987e-02,-7.950328605960279571e-01,-7.830464747717839069e-01
4.399999999999999745e-02,-7.967700720229082822e-01,-7.826710526317373073e-01
4.440000000000000197e-02,-7.896282032363665104e-01,-7.822465222912516891e-01
4.479999999999999954e-02,-7.801700543522079867e-01,-7.817740764304453860e-01
4.519999999999999712e-02,-7.710979541350422295e-01,-7.812548830989549664e-01
4.560000000000000164e-02,-7.747010575605237648e-01,-7.806900862112924333e-01
4.599999999999999922e-02,-7.902716147941071245e-01,-7.800808060322903525e-01
4.639999999999999680e-02,-7.938103785195694817e-01,-7.794281396528306427e-01
4.680000000000000132e-02,-7.831940881430478063e-01,-7.787331614560487614e-01
4.719999999999999890e-02,-7.675591921063424916e-01,-7.779969235742106859e-01
4.760000000000000342e-02,-7.797840074991931880e-01,-7.772204563364409902e-01
4.800000000000000100e-02,-7.856390517749873847e-01,-7.764047687074910886e-01
4.839999999999999858e-02,-7.697467904205118616e-01,-7.755508487177230625e-01
4.880000000000000310e-02,-7.780467966995072704e-01,-7.746596638844884808e-01
4.920000000000000068e-02,-7.802343954946827642e-01,-7.737321616250697476e-01
4.959999999999999826e-02,-7.623475612296750636e-01,-7.727692696613560619e-01
5.000000000000000278e-02,-7.676235332318059879e-01,-7.717718964164185236e-01
5.040000000000000036e-02,-7.835157938768573249e-01,-7.707409314031458125e-01
5.079999999999999793e-02,-7.731568703448770119e-01,-7.696772456050992028e-01
5.120000000000000245e-02,-7.618328322847850442e-01,-7.685816918497431205e-01
5.160000000000000003e-02,-7.599025987902863211e-01,-7.674551051742037888e-01
5.199999999999999761e-02,-7.584870942765987722e-01,-7.662983031837045100e-01
5.240000000000000213e-02,-7.644708181854016349e-01,-7.651120864028242430e-01
5.279999999999999971e-02,-7.775320675858818920e-01,-7.638972386197240283e-01
5.319999999999999729e-02,-7.553987209356249899e-01,-7.626545272234812600e-01
5.360000000000000181e-02,-7.599025987902863211e-01,-7.613847035346680281e-01
5.399999999999999939e-02,-7.735429171441025042e-01,-7.600885031293128646e-01
5.439999999999999697e-02,-7.532111232711763416e-01,-7.587666461563720155e-01
5.480000000000000149e-02,-7.513452312232370423e-01,-7.574198376488466833e-01
5.519999999999999907e-02,-7.633126780161413327e-01,-7.560487678286680335e-01
5.559999999999999665e-02,-7.501870913672894492e-01,-7.546541124054784166e-01
5.600000000000000117e-02,-7.443320514037853330e-01,-7.532365328694274886e-01
5.639999999999999875e-02,-7.468413541596850003e-01,-7.517966767781053550e-01
5.680000000000000326e-02,-7.405359269650177989e-01,-7.503351780377305325e-01
5.720000000000000084e-02,-7.422731364176571311e-01,-7.488526571787029740e-01
5.759999999999999842e-02,-7.386056943115383300e-01,-7.473497216256428377e-01
5.800000000000000294e-02,-7.453615089291601992e-01,-7.458269659620158087e-01
5.840000000000000052e-02,-7.585514353899598383e-01,-7.442849721894626569e-01
5.879999999999999810e-02,-7.327506557226338701e-01,-7.427243099819299532e-01
5.920000000000000262e-02,-7.534041465905563228e-01,-7.411455369347151878e-01
5.960000000000000020e-02,-7.371901904135188532e-01,-7.395491988085181045e-01
5.999999999999999778e-02,-7.284398035755363932e-01,-7.379358297686077206e-01
6.040000000000000230e-02,-7.290832143201303461e-01,-7.363059526191948478e-01
6.079999999999999988e-02,-7.483855405347893397e-01,-7.346600790331111464e-01
6.119999999999999746e-02,-7.470343774539129900e-01,-7.329987097768860815e-01
6.160000000000000198e-02,-7.390560819239427870e-01,-7.313223349313152655e-01
6.199999999999999956e-02,-7.205901931562007645e-01,-7.296314341076084453e-01
6.239999999999999714e-02,-7.277320517660424981e-01,-7.279264766592076219e-01
6.279999999999999472e-02,-7.207188752843460833e-01,-7.262079218893610078e-01
6.320000000000000617e-02,-7.378979423574706376e-01,-7.244762192545373125e-01
6.360000000000000375e-02,-7.274103464013991216e-01,-7.227318085637635114e-01
6.400000000000000133e-02,-7.205901931562007645e-01,-7.209751201739700299e-01
6.439999999999999891e-02,-7.174374811190749046e-01,-7.192065751814183949e-01
6.479999999999999649e-02,-7.277320517660424981e-01,-7.174265856092952864e-01
6.519999999999999407e-02,-7.256087963975716981e-01,-7.156355545915443761e-01
6.560000000000000553e-02,-7.046979528396909442e-01,-7.138338765530158891e-01
6.600000000000000311e-02,-7.253514321165943635e-01,-7.120219373860057210e-01
6.640000000000000069e-02,-7.027033805177254067e-01,-7.102001146232523876e-01
6.679999999999999827e-02,-7.193033718927953624e-01,-7.083687776074706344e-01
6.719999999999999585e-02,-7.060491147792465894e-01,-7.065282876574848769e-01
6.759999999999999343e-02,-7.040545424047891521e-01,-7.046789982310310840e-01
6.800000000000000488e-02,-7.065638431465401936e-01,-7.028212550842967143e-01
6.840000000000000246e-02,-7.105529881686820648e-01,-7.009553964282623228e-01
6.880000000000000004e-02,-6.902855610205165249e-01,-6.990817530819062320e-01
6.919999999999999762e-02,-7.023816753117531064e-01,-6.972006486223397692e-01
6.959999999999999520e-02,-6.954328433524996633e-01,-6.953123995319316908e-01
7.000000000000000666e-02,-6.996793516609267627e-01,-6.934173153424817437e-01
7.040000000000000424e-02,-6.843018459479910387e-01,-6.915156987765034291e-01
7.080000000000000182e-02,-6.859747124585281464e-01,-6.896078458856736981e-01
7.119999999999999940e-02,-6.980708257455003896e-01,-6.876940461865060916e-01
7.159999999999999698e-02,-7.000010568500255603e-01,-6.857745827933017235e-01
7.199999999999999456e-02,-6.969126871173869642e-01,-6.838497325484359513e-01
7.240000000000000602e-02,-6.834010716951718356e-01,-6.819197661500291385e-01
7.280000000000000360e-02,-6.761305372184512885e-01,-6.799849482770577991e-01
7.320000000000000118e-02,-6.879049431139775406e-01,-6.780455377119564142e-01
7.359999999999999876e-02,-6.867468047121670915e-01,-6.761017874607575529e-01
7.399999999999999634e-02,-6.728491458791976410e-01,-6.741539448708250282e-01
7.439999999999999392e-02,-6.617824942234303842e-01,-6.722022517462212798e-01
7.480000000000000537e-02,-6.601739694634154443e-01,-6.702469444607621618e-01
7.520000000000000295e-02,-6.589514906778759507e-01,-6.682882540688033224e-01
7.560000000000000053e-02,-6.604313334217933873e-01,-6.663264064138012532e-01
7.599999999999999811e-02,-6.757444911680062782e-01,-6.643616222346978573e-01
7.639999999999999569e-02,-6.523887103009606836e-01,-6.623941172701686142e-01
7.679999999999999327e-02,-6.751010810901781900e-01,-6.604241023607794192e-01
7.720000000000000473e-02,-6.496863891995364737e-01,-6.584517835490916182e-01
7.760000000000000231e-02,-6.476274779739190635e-01,-6.564773621777583168e-01
7.799999999999999989e-02,-6.563135102348347516e-01,-6.545010349856513754e-01
7.839999999999999747e-02,-6.607530383714925737e-01,-6.525229942020580598e-01
7.879999999999999505e-02,-6.536111889384937923e-01,-6.505434276389867598e-01
7.920000000000000651e-02,-6.395848567389795791e-01,-6.485625187816197457e-01
7.960000000000000409e-02,-6.397135386694974279e-01,-6.465804468769480451e-01
8.000000000000000167e-02,-6.590158316658988324e-01,-6.445973870206280765e-01
8.039999999999999925e-02,-6.447321341938354600e-01,-6.426135102420925671e-01
8.079999999999999682e-02,-6.300623947088799248e-01,-6.406289835879526162e-01
8.119999999999999440e-02,-6.303197585261225422e-01,-6.386439702037245425e-01
8.160000000000000586e-02,-6.267166651924074294e-01,-6.366586294139144897e-01
8.200000000000000344e-02,-6.235639587151653451e-01,-6.346731168004943191e-01
8.240000000000000102e-02,-6.328290558064005866e-01,-6.326875842798013183e-01
8.279999999999999860e-02,-6.366895133814418628e-01,-6.307021801778917025e-01
8.319999999999999618e-02,-6.246577548199044871e-01,-6.287170493043809927e-01
8.359999999999999376e-02,-6.184166832127625524e-01,-6.267323330247992486e-01
8.400000000000000522e-02,-6.346306026413951473e-01,-6.247481693314932416e-01
8.440000000000000280e-02,-6.355957170412879220e-01,-6.227646929131031017e-01
8.480000000000000038e-02,-6.341802159271791028e-01,-6.207820352226413041e-01
8.519999999999999796e-02,-6.154570000106669436e-01,-6.188003245442051936e-01
8.559999999999999554e-02,-6.090229066234164046e-01,-6.168196860583455843e-01
8.599999999999999312e-02,-6.289042575459448114e-01,-6.148402419061231861e-01
8.640000000000000457e-02,-6.069639968922198037e-01,-6.128621112518756187e-01
8.680000000000000215e-02,-6.008516090613504890e-01,-6.108854103447227679e-01
8.719999999999999973e-02,-6.166794778363179352e-01,-6.089102525788342435e-01
8.759999999999999731e-02,-6.174515691081736701e-01,-6.069367485524848060e-01
8.799999999999999489e-02,-6.018810638086226072e-01,-6.049650061259234102e-01
8.840000000000000635e-02,-5.922942671804986015e-01,-6.029951304780746257e-01
8.880000000000000393e-02,-6.059988829811128186e-01,-6.010272241621019695e-01
8.920000000000000151e-02,-6.121112713588613419e-01,-5.990613871598524653e-01
8.959999999999999909e-02,-5.948679037042793327e-01,-5.970977169352040814e-01
8.999999999999999667e-02,-5.923586080922129682e-01,-5.951363084863409147e-01
9.039999999999999425e-02,-6.074143833896125111e-01,-5.931772543969757727e-01
9.080000000000000571e-02,-5.988570405405478914e-01,-5.912206448865406916e-01
9.120000000000000329e-02,-5.888198580527654880e-01,-5.892665678593675960e-01
9.160000000000000087e-02,-5.859245172698258619e-01,-5.873151089528787505e-01
9.199999999999999845e-02,-5.986640177841083821e-01,-5.853663515848056553e-01
9.239999999999999603e-02,-5.726702923799111833e-01,-5.834203769994575905e-01
9.279999999999999361e-02,-5.956399946835265746e-01,-5.814772643130586838e-01
9.320000000000000506e-02,-5.696462706080980265e-01,-5.795370905581694876e-01
9.360000000000000264e-02,-5.687454981947893673e-01,-5.775999307272160488e-01
9.400000000000000022e-02,-5.718982017003090279e-01,-5.756658578151399031e-01
9.439999999999999780e-02,-5.762090414553001638e-01,-5.737349428611886459e-01
9.479999999999999538e-02,-5.644346589741511266e-01,-5.718072549898650658e-01
9.520000000000000684e-02,-5.595447521691808701e-01,-5.698828614510498269e-01
9.560000000000000442e-02,-5.762733823495167496e-01,-5.679618276593154658e-01
9.600000000000000200e-02,-5.688741799672953903e-01,-5.660442172324470222e-01
9.639999999999999958e-02,-5.661718628022427424e-01,-5.641300920291868470e-01
9.679999999999999716e-02,-5.524029153017211424e-01,-5.622195121862166856e-01
9.719999999999999474e-02,-5.618610237646721739e-01,-5.603125361543946914e-01
9.760000000000000620e-02,-5.633408639968043863e-01,-5.584092207342606917e-01
9.800000000000000377e-02,-5.535610509535349166e-01,-5.565096211108249147e-01
9.840000000000000135e-02,-5.453897609849837069e-01,-5.546137908876545008e-01
9.879999999999999893e-02,-5.437812394644335745e-01,-5.527217821202721204e-01
9.919999999999999651e-02,-5.604455244458607099e-01,-5.508336453488800188e-01
9.959999999999999409e-02,-5.480277363687615644e-01,-5.489494296304231469e-01
1.000000000000000056e-01,-5.583222755292243100e-01,-5.470691825700046973e-01
1.004000000000000031e-01,-5.356742916307145608e-01,-5.451929503516677045e-01
1.008000000000000007e-01,-5.420440362688507818e-01,-5.433207777685531426e-01
1.011999999999999983e-01,-5.383122666044580784e-01,-5.414527082524501767e-01
1.015999999999999959e-01,-5.423657405606820969e-01,-5.395887839027480037e-01
1.019999999999999934e-01,-5.312991138687138681e-01,-5.377290455148029391e-01
1.024000000000000049e-01,-5.262805279839863903e-01,-5.358735326077322947e-01
1.028000000000000025e-01,-5.370254495302771991e-01,-5.340222834516451522e-01
1.032000000000000001e-01,-5.356099507790774705e-01,-5.321753350943227989e-01
1.035999999999999976e-01,-5.327146125232938845e-01,-5.303327233873600388e-01
1.039999999999999952e-01,-5.177231965505689759e-01,-5.284944830117763725e-01
1.044000000000000067e-01,-5.284681166543024888e-01,-5.266606475031097023e-01
1.048000000000000043e-01,-5.210689199828021367e-01,-5.248312492760017767e-01
1.052000000000000018e-01,-5.145061549522522704e-01,-5.230063196482849230e-01
1.055999999999999994e-01,-5.105813644182558564e-01,-5.211858888645836130e-01
1.059999999999999970e-01,-5.130263158706361848e-01,-5.193699861194340794e-01
1.063999999999999946e-01,-5.276960265267930383e-01,-5.175586395799390838e-01
1.068000000000000060e-01,-5.081364130575115601e-01,-5.157518764079613849e-01
1.072000000000000036e-01,-5.266665730380001298e-01,-5.139497227818681235e-01
1.076000000000000012e-01,-5.117394993053099306e-01,-5.121522039178344476e-01
1.079999999999999988e-01,-5.076216864668967599e-01,-5.103593440907144840e-01
1.083999999999999964e-01,-5.157286307407827897e-01,-5.085711666544896481e-01
1.087999999999999939e-01,-5.181092415531205475e-01,-5.067876940623018411e-01
1.092000000000000054e-01,-5.078790497616982869e-01,-5.050089478860799730e-01
1.096000000000000030e-01,-4.940457740906665229e-01,-5.032349488357678036e-01
1.100000000000000006e-01,-5.150852224281561309e-01,-5.014657167781623182e-01
1.103999999999999981e-01,-4.889628502647199171e-01,-4.997012707553682431e-01
1.107999999999999957e-01,-5.121255442722362217e-01,-4.979416290028786385e-01
1.111999999999999933e-01,-5.083294355300354006e-01,-4.961868089672877846e-01
1.116000000000000048e-01,-4.985496309685151228e-01,-4.944368273236432465e-01
1.120000000000000023e-01,-4.878047157759283770e-01,-4.926916999924473295e-01
1.123999999999999999e-01,-4.894132359046332592e-01,-4.909514421563094810e-01
1.127999999999999975e-01,-4.927589578957332628e-01,-4.892160682762630164e-01
1.131999999999999951e-01,-5.013162860592257353e-01,-4.874855921077481113e-01
1.136000000000000065e-01,-4.807915684623165764e-01,-4.857600267162695551e-01
1.140000000000000041e-01,-4.904426888071983237e-01,-4.840393844927363687e-01
1.144000000000000017e-01,-4.796334341132699741e-01,-4.823236771684887292e-01
1.147999999999999993e-01,-4.858101508696556770e-01,-4.806129158300180282e-01
1.151999999999999968e-01,-4.688885219195621512e-01,-4.789071109333876697e-01
1.155999999999999944e-01,-4.775745286524064603e-01,-4.772062723183600474e-01
1.160000000000000059e-01,-4.759016680111066711e-01,-4.755104092222347534e-01
1.164000000000000035e-01,-4.638055999671784058e-01,-4.738195302934047337e-01
1.168000000000000010e-01,-4.624544435612196192e-01,-4.721336436046356666e-01
1.171999999999999986e-01,-4.772528246797507201e-01,-4.704527566660748339e-01
1.175999999999999962e-01,-4.717195165862320683e-01,-4.687768764379938169e-01
1.179999999999999938e-01,-4.592374046043863900e-01,-4.671060093432699567e-01
1.184000000000000052e-01,-4.719125389540943516e-01,-4.654401612796152943e-01
1.188000000000000028e-01,-4.650280748332031866e-01,-4.637793376315527127e-01
1.192000000000000004e-01,-4.544118464450547790e-01,-4.621235432821487188e-01
1.195999999999999980e-01,-4.542188241255399883e-01,-4.604727826245056388e-01
1.199999999999999956e-01,-4.533823940803874963e-01,-4.588270595730187806e-01
1.203999999999999931e-01,-4.576288851812425063e-01,-4.571863775744033909e-01
1.208000000000000046e-01,-4.630335105891452141e-01,-4.555507396184944602e-01
1.212000000000000022e-01,-4.657358234496514204e-01,-4.539201482488273154e-01
1.215999999999999998e-01,-4.418653967643394465e-01,-4.522946055729988868e-01
1.219999999999999973e-01,-4.640629630950870999e-01,-4.506741132728188104e-01
1.223999999999999949e-01,-4.381336326667604197e-01,-4.490586726142499208e-01
1.228000000000000064e-01,-4.545405279916904240e-01,-4.474482844571467943e-01
1.232000000000000040e-01,-4.520955786455715941e-01,-4.458429492647931203e-01
1.236000000000000015e-01,-4.456615018202429446e-01,-4.442426671132431726e-01
1.239999999999999991e-01,-4.527389863600628783e-01,-4.426474377004712135e-01
1.243999999999999967e-01,-4.546048687650959264e-01,-4.410572603553336024e-01
1.247999999999999943e-01,-4.336297797009814881e-01,-4.394721340463452197e-01
1.252000000000000057e-01,-4.319569200987700142e-01,-4.378920573902761459e-01
1.255999999999999894e-01,-4.452111164641474050e-01,-4.363170286605710380e-01
1.260000000000000009e-01,-4.259088895471259129e-01,-4.347470457955947554e-01
1.264000000000000123e-01,-4.465622725409189031e-01,-4.331821064067081783e-01
1.267999999999999960e-01,-4.264236155322054245e-01,-4.316222077861776585e-01
1.272000000000000075e-01,-4.187027261307146864e-01,-4.300673469149209338e-01
1.275999999999999912e-01,-4.170298668657246299e-01,-4.285175204700928941e-01
1.280000000000000027e-01,-4.179306372345401588e-01,-4.269727248325151936e-01
1.283999999999999864e-01,-4.143275558240953060e-01,-4.254329560939524302e-01
1.287999999999999978e-01,-4.168368446452429543e-01,-4.238982100642360584e-01
1.292000000000000093e-01,-4.179306372345401588e-01,-4.223684822782435844e-01
1.295999999999999930e-01,-4.275174082624033089e-01,-4.208437680027309891e-01
1.300000000000000044e-01,-4.140701928728098835e-01,-4.193240622430243758e-01
1.303999999999999881e-01,-4.243647116133633101e-01,-4.178093597495736167e-01
1.307999999999999996e-01,-4.195391557772266133e-01,-4.162996550243682758e-01
1.312000000000000111e-01,-4.060919418168995598e-01,-4.147949423272224156e-01
1.315999999999999948e-01,-4.022958387851792161e-01,-4.132952156819272305e-01
1.320000000000000062e-01,-4.000439133465692465e-01,-4.118004688822760051e-01
1.323999999999999899e-01,-3.990144617394003612e-01,-4.103106954979654497e-01
1.328000000000000014e-01,-4.005586391553040970e-01,-4.088258888803711355e-01
1.332000000000000128e-01,-4.048694679386869999e-01,-4.073460421682058019e-01
1.335999999999999965e-01,-4.153570076380294629e-01,-4.058711482930574266e-01
1.340000000000000080e-01,-4.102740894432018171e-01,-4.044011999848132199e-01
1.343999999999999917e-01,-3.924517080651205303e-01,-4.029361897769692669e-01
1.348000000000000032e-01,-3.949609961692682192e-01,-4.014761100118299786e-01
1.351999999999999869e-01,-4.026175424246470902e-01,-4.000209528455991870e-01
1.355999999999999983e-01,-4.101454079743470649e-01,-3.985707102533634361e-01
1.360000000000000098e-01,-3.997222097178543265e-01,-3.971253740339723559e-01
1.363999999999999935e-01,-3.997222097178543265e-01,-3.956849358148160078e-01
1.368000000000000049e-01,-4.003012762505071542e-01,-3.942493870565017544e-01
1.371999999999999886e-01,-4.049338086686320448e-01,-3.928187190574340404e-01
1.376000000000000001e-01,-3.992718246399059034e-01,-3.913929229582967517e-01
1.380000000000000115e-01,-3.998508911691793233e-01,-3.899719897464425378e-01
1.383999999999999952e-01,-3.773316404136988766e-01,-3.885559102601886527e-01
1.388000000000000067e-01,-3.958617662776615642e-01,-3.871446751930229246e-01
1.391999999999999904e-01,-3.766882333433935193e-01,-3.857382750977216279e-01
1.396000000000000019e-01,-3.903928050655209869e-01,-3.843367003903785384e-01
1.400000000000000133e-01,-3.761735076908643283e-01,-3.829399413543515540e-01
1.403999999999999970e-01,-3.716696583716425639e-01,-3.815479881441236065e-01
1.408000000000000085e-01,-3.793262023644958236e-01,-3.801608307890834149e-01
1.411999999999999922e-01,-3.893633535860117068e-01,-3.787784591972250814e-01
1.416000000000000036e-01,-3.903928050655209869e-01,-3.774008631587700280e-01
1.419999999999999873e-01,-3.833796671278252299e-01,-3.760280323497118826e-01
1.423999999999999988e-01,-3.760448262782476458e-01,-3.746599563352855933e-01
1.428000000000000103e-01,-3.617611907488433864e-01,-3.732966245733634891e-01
1.431999999999999940e-01,-3.766882333433935193e-01,-3.719380264177785111e-01
1.436000000000000054e-01,-3.671014686038843178e-01,-3.705841511215768325e-01
1.439999999999999891e-01,-3.602170140843686807e-01,-3.692349878402011454e-01
1.444000000000000006e-01,-3.614394872746924947e-01,-3.678905256346053920e-01
1.448000000000000120e-01,-3.732138352527564207e-01,-3.665507534743043250e-01
1.451999999999999957e-01,-3.543620111599032896e-01,-3.652156602403560104e-01
1.456000000000000072e-01,-3.607960803301583641e-01,-3.638852347282812150e-01
1.459999999999999909e-01,-3.611177838017977093e-01,-3.625594656509203983e-01
1.464000000000000024e-01,-3.598953106162405824e-01,-3.612383416412290327e-01
1.468000000000000138e-01,-3.566782760037388589e-01,-3.599218512550127480e-01
